location,depth,transect,photo,pt1,pt2,pt3,pt4,pt5,pt6,pt7,pt8,pt9,pt10,pt11,pt12,pt13,pt14,pt15,pt16,pt17,pt18,pt19,pt20,pt21,pt22,pt23,pt24,pt25,pt26,pt27,pt28,pt29,pt30,pt31,pt32,pt33,pt34,pt35,pt36,pt37,pt38,pt39,pt40,pt41,pt42,pt43,pt44,pt45,pt46,pt47,pt48,pt49,pt50,pt51,pt52,pt53,pt54,pt55,pt56,pt57,pt58,pt59,pt60,pt61,pt62,pt63,pt64,pt65,pt66,pt67,pt68,pt69,pt70,pt71,pt72,pt73,pt74,pt75,pt76,pt77,pt78,pt79,pt80,pt81,pt82,pt83,pt84,pt85,pt86,pt87,pt88,pt89,pt90,pt91,pt92,pt93,pt94,pt95,pt96,pt97,pt98,pt99,pt100
se,sh,two,t2_6,EAM,EAM,EAM,EAM,EAM,EAM,EAM,CCA,UNK,EAM,EAM,EAM,EAM,PVER,PVER,EAM,EAM,CYANO,EAM,PVER,EAM,EAM,UNK,PVER,EAM,EAM,EAM,CYANO,EAM,EAM,PVER,PVER,EAM,EAM,EAM,CCA,EAM,PVER,PVER,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,PVER,PVER,EAM,EAM,EAM,EAM,PVER,EAM,EAM,EAM,EAM,CYANO,PVER,SHAD,SHAD,EAM,EAM,EAM,EAM,EAM,TAPE,CYANO,CYANO,PVER,PVER,EAM,PVER,EAM,BASA,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,PVER,EAM,PVER,PVER,EAM,EAM,EAM,EAM,EAM,PVER,EAM
se,sh,two,t2_7,BASA,SHAD,PVER,BASA,PVER,PVER,PVER,PVER,PVER,EAM,BASA,BASA,PLOB,BASA,BASA,EAM,PVER,PVER,PVER,TURF,BASA,CALC,CALC,PVER,PVER,O,CYANO,EAM,PVER,PVER,CALC,CALC,CALC,PVER,PVER,TURF,PVER,TURF,TURF,PVER,BASA,BASA,BASA,BASA,TURF,PVER,PVER,O,BASA,CYANO,PVER,BASA,CALC,PVER,PVER,PVER,EAM,EAM,PVER,EAM,BASA,BASA,SPR,PVER,EAM,PVER,EAM,PVER,CYANO,EAM,SHAD,CALC,PVER,PVER,CALC,BASA,BASA,CYANO,CYANO,CYANO,EAM,PVER,PVER,PVER,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,PVER,UNK,EAM,EAM,PVER,EAM,EAM,EAM
se,sh,two,t2_8,EAM,EAM,EAM,BASA,BASA,BASA,PVER,O,O,EAM,PVER,PVER,BASA,PVER,BASA,PVER,BASA,PVER,PVER,BASA,PVER,PVER,PVER,PVER,PVER,EAM,EAM,EAM,EAM,BASA,EAM,PVER,PVER,EAM,CCA,EAM,EAM,EAM,EAM,CALC,PVER,PVER,PVER,PVER,EAM,PVER,EAM,PVER,PVER,PVER,PVER,EAM,PVER,EAM,CALC,BASA,EAM,PVER,PVER,EAM,EAM,EAM,EAM,PVER,EAM,CYANO,EAM,SHAD,PVER,SHAD,PVER,EAM,PVER,PVER,PVER,PVER,EAM,EAM,EAM,EAM,PVER,UNK,PVER,PVER,PVER,EAM,EAM,EAM,EAM,EAM,PVER,EAM,PVER,PVER,EAM,EAM,EAM,EAM,EAM,SHAD
se,sh,two,t2_9,EAM,EAM,EAM,EAM,EAM,PVER,PVER,EAM,CCA,PVER,PVER,PVER,EAM,EAM,PVER,PVER,PLOB,UNK,CCA,BASA,EAM,PVER,PVER,PVER,PVER,PVER,SPR,PVER,PVER,EAM,PVER,PVER,PVER,CCA,CCA,EAM,BASA,BASA,BASA,PVER,PVER,EAM,EAM,CALC,CCA,CCA,EAM,EAM,PVER,PVER,EAM,PVER,EAM,O,EAM,CALC,PVER,PVER,PVER,EAM,PVER,PVER,PVER,SHAD,PVER,PVER,O,EAM,EAM,EAM,TAPE,PVER,PVER,TAPE,TAPE,EAM,PVER,PVER,CCA,EAM,CCA,EAM,PVER,UNK,EAM,PVER,CCA,TAPE,O,TAPE,CCA,EAM,CALC,PVER,EAM,EAM,PVER,EAM,PVER,PVER
se,sh,two,t2_10,UNK,EAM,EAM,EAM,PVER,PVER,PVER,PVER,PVER,PVER,O,EAM,EAM,CCA,PVER,PVER,PVER,PVER,PVER,WAND,O,PVER,EAM,EAM,EAM,EAM,PVER,PVER,EAM,CYANO,BASA,BASA,CALC,PVER,EAM,EAM,CCA,WAND,CCA,PVER,BASA,CALC,CALC,O,BASA,BASA,CALC,EAM,PVER,PVER,BASA,BASA,BASA,BASA,PLOB,BASA,PLOB,PVER,PVER,PVER,BASA,BASA,BASA,TURF,PLOB,PLOB,PLOB,PVER,PVER,PVER,UNK,BASA,UNK,CCA,BASA,BASA,PVER,PVER,PVER,PVER,UNK,BASA,O,UNK,BASA,BASA,PVER,UNK,PVER,PVER,EAM,UNK,UNK,PVER,BASA,BASA,BASA,O,O,O
se,sh,two,t2_11,EAM,PVER,PVER,PVER,EAM,PVER,PVER,CCA,EAM,PVER,PVER,PLOB,EAM,BASA,BASA,PLOB,BASA,CALC,EAM,PVER,SHAD,EAM,BASA,BASA,BASA,BASA,EAM,EAM,PLOB,PLOB,BASA,BASA,EAM,BASA,BASA,EAM,PLOB,BASA,BASA,SPR,BASA,SPR,PVER,BASA,BASA,PLOB,BASA,BASA,BASA,BASA,BASA,BASA,BASA,PVER,BASA,BASA,BASA,PVER,BASA,BASA,BASA,BASA,PVER,BASA,BASA,BASA,BASA,BASA,BASA,BASA,BASA,BASA,BASA,PVER,BASA,SPR,SPR,BASA,BASA,BASA,BASA,O,SHAD,PVER,PVER,SPR,BASA,PVER,BASA,BASA,O,SPR,PVER,EAM,PVER,PVER,BASA,BASA,CALC,O
se,sh,two,t2_12,EAM,EAM,EAM,BASA,BASA,O,O,O,O,PVER,EAM,EAM,EAM,EAM,EAM,O,O,O,O,O,PVER,BASA,BASA,BASA,CALC,BASA,BASA,BASA,BASA,PVER,BASA,SPR,SPR,BASA,BASA,O,EAM,SPR,WAND,BASA,BASA,BASA,BASA,CALC,CALC,O,O,EAM,EAM,BASA,BASA,BASA,BASA,EAM,BASA,EAM,EAM,EAM,CCA,PVER,BASA,BASA,EAM,BASA,EAM,EAM,EAM,EAM,EAM,BASA,BASA,CCA,CCA,CCA,EAM,SPR,EAM,EAM,EAM,PVER,PVER,PVER,CCA,CCA,PLOB,CCA,CCA,PLOB,O,EAM,EAM,EAM,CCA,PVER,CCA,EAM,EAM,O,EAM,PLOB
se,sh,two,t2_13,PVER,PVER,PVER,BASA,BASA,BASA,BASA,CCA,BASA,PVER,CALC,BASA,PLOB,BASA,BASA,PVER,BASA,BASA,CCA,BASA,EAM,CALC,CALC,CCA,PLOB,BASA,BASA,BASA,BASA,BASA,PVER,PVER,CCA,PLOB,BASA,BASA,BASA,BASA,O,O,PVER,PVER,PVER,EAM,PVER,PVER,O,O,O,CALC,EAM,PVER,EAM,EAM,PVER,PVER,EAM,EAM,EAM,UNK,EAM,EAM,EAM,EAM,EAM,EAM,EAM,PVER,PVER,PVER,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,O,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,O,EAM,EAM,EAM,EAM,EAM,EAM,PVER,EAM,PVER,EAM
se,sh,two,t2_14,PLOB,PLOB,BASA,CCA,BASA,BASA,BASA,PVER,PVER,PVER,PLOB,CALC,BASA,EAM,CALC,BASA,BASA,CALC,WAND,BASA,PLOB,PVER,PVER,BASA,EAM,PVER,EAM,EAM,PVER,BASA,O,O,O,EAM,EAM,CCA,CCA,WAND,CALC,CALC,BASA,BASA,SPR,EAM,EAM,PVER,PVER,PVER,PVER,EAM,O,EAM,EAM,PVER,PVER,PVER,PVER,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,SPR,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,SPR,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM
se,sh,two,t2_15,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,CALC,PVER,BASA,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,SPR,BASA,PLOB,BASA,PLOB,PLOB,BASA,EAM,PLOB,PLOB,EAM,PVER,PLOB,BASA,CALC,CALC,CALC,EAM,O,O,CALC,BASA,PVER,EAM,EAM,EAM,EAM,BASA,BASA,CCA,SPR,PVER,PVER,EAM,EAM,BASA,BASA,BASA,BASA,CCA,SPR,SPR,PVER,SPR,SPR,SPR,PLOB,SPR,BASA,O,SPR,SPR,SPR,SPR,SPR,O,SPR,EAM,CCA,CCA,CALC,SPR,SPR,SPR,SPR,O,PVER,CYANO,O,CCA,CCA,SPR,EAM,EAM,EAM,EAM,PLOB,EAM,EAM,EAM,SPR,CALC,SPR,SPR
